id_municipio,nome_municipio,sigla_uf,nome_regiao,cluster,cluster_k3,taxa_alf,risco_previsto,n_alunos,presenca
1708254,Fortaleza do Tabocão,TO,Norte,1,1,0.4419,0.5237,129,0.876
1708304,Goianorte,TO,Norte,0,0,0.433,0.6086,97,0.866
1709005,Goiatins,TO,Norte,0,0,0.2029,0.6844,340,0.8294
1709302,Guaraí,TO,Norte,1,1,0.3502,0.563,474,0.8249
1709500,Gurupi,TO,Norte,1,2,0.4144,0.6259,1670,0.8395
1709807,Ipueiras,TO,Norte,0,1,0.2308,0.5598,26,0.9615
1710508,Itacajá,TO,Norte,0,0,0.4727,0.6195,110,0.9091
1710706,Itaguatins,TO,Norte,0,0,0.2339,0.6111,124,0.8871
1710904,Itapiratins,TO,Norte,1,1,0.4141,0.5362,99,0.9495
1711100,Itaporã do Tocantins,TO,Norte,1,1,0.4429,0.5866,70,0.9143
1711506,Jaú do Tocantins,TO,Norte,0,1,0.5176,0.5772,85,0.8353
1711803,Juarina,TO,Norte,0,0,0.4026,0.544,77,0.9351
1711902,Lagoa da Confusão,TO,Norte,0,0,0.2713,0.6674,376,0.8644
1711951,Lagoa do Tocantins,TO,Norte,0,0,0.1613,0.5726,124,0.9194
1712009,Lajeado,TO,Norte,1,1,0.3784,0.4589,111,0.9369
1712157,Lavandeira,TO,Norte,0,1,0.5532,0.5103,47,0.8936
1712405,Lizarda,TO,Norte,0,0,0.2807,0.5689,57,0.8596
1712454,Luzinópolis,TO,Norte,0,0,0.3548,0.515,93,0.9355
1712504,Marianópolis do Tocantins,TO,Norte,0,1,0.2545,0.5495,165,0.8848
1712702,Mateiros,TO,Norte,0,0,0.1724,0.5686,58,0.8793
1712801,Maurilândia do Tocantins,TO,Norte,0,0,0.1899,0.5927,79,0.9494
1713205,Miracema do Tocantins,TO,Norte,1,1,0.3562,0.5844,393,0.8193
1713304,Miranorte,TO,Norte,1,1,0.4941,0.6313,338,0.8698
1713601,Monte do Carmo,TO,Norte,0,0,0.3826,0.5709,149,0.8255
1713700,Monte Santo do Tocantins,TO,Norte,0,0,0.3143,0.5813,70,0.8571
1713809,Palmeiras do Tocantins,TO,Norte,0,0,0.3289,0.6475,152,0.8553
1713957,Muricilândia,TO,Norte,0,0,0.2857,0.5711,77,0.8571
1714203,Natividade,TO,Norte,0,1,0.3118,0.6223,263,0.8669
1714302,Nazaré,TO,Norte,0,0,0.375,0.5952,112,0.9018
1714880,Nova Olinda,TO,Norte,0,1,0.2953,0.6169,403,0.8635
1715002,Nova Rosalândia,TO,Norte,0,1,0.3968,0.4419,63,0.9206
1715101,Novo Acordo,TO,Norte,0,0,0.3608,0.5889,97,0.9588
1715150,Novo Alegre,TO,Norte,1,1,0.68,0.4927,50,0.96
1715259,Novo Jardim,TO,Norte,0,0,0.3766,0.571,77,0.8312
1715507,Oliveira de Fátima,TO,Norte,1,1,0.359,0.4767,39,0.8974
1715705,Palmeirante,TO,Norte,0,0,0.1824,0.6598,159,0.8491
1715754,Palmeirópolis,TO,Norte,1,1,0.5846,0.6073,195,0.9128
1716109,Paraíso do Tocantins,TO,Norte,1,2,0.5368,0.6041,1412,0.8591
1716208,Paranã,TO,Norte,0,0,0.5092,0.6866,273,0.9158
1716307,Pau D'Arco,TO,Norte,0,0,0.2193,0.5231,114,0.886
1716505,Pedro Afonso,TO,Norte,1,1,0.5237,0.5513,422,0.9502
1716604,Peixe,TO,Norte,1,1,0.3627,0.5797,204,0.7794
1716653,Pequizeiro,TO,Norte,0,0,0.4912,0.5926,114,0.9123
1716703,Colméia,TO,Norte,1,1,0.4509,0.5492,173,0.7919
1717008,Pindorama do Tocantins,TO,Norte,0,0,0.3805,0.6573,113,0.9381
1717206,Piraquê,TO,Norte,0,0,0.3231,0.553,65,0.8923
1717503,Pium,TO,Norte,0,0,0.2722,0.6334,158,0.8608
1717800,Ponte Alta do Bom Jesus,TO,Norte,0,0,0.3043,0.6076,69,0.913
1717909,Ponte Alta do Tocantins,TO,Norte,0,0,0.3275,0.6687,229,0.8472
1718006,Porto Alegre do Tocantins,TO,Norte,0,1,0.2308,0.5003,91,0.8791
1718204,Porto Nacional,TO,Norte,1,1,0.4157,0.6074,1833,0.8085
1718303,Praia Norte,TO,Norte,0,0,0.2143,0.6207,112,0.8214
1718402,Presidente Kennedy,TO,Norte,1,1,0.5729,0.578,96,0.9062
1718451,Pugmil,TO,Norte,1,1,0.2586,0.5643,58,0.8793
1718501,Recursolândia,TO,Norte,0,0,0.2626,0.7047,99,0.9293
1718550,Riachinho,TO,Norte,0,0,0.3333,0.6066,117,0.8803
1718659,Rio da Conceição,TO,Norte,0,0,0.1772,0.5951,79,0.9494
1718709,Rio dos Bois,TO,Norte,0,1,0.3108,0.5565,74,0.9189
1718758,Rio Sono,TO,Norte,0,0,0.2249,0.5921,169,0.8343
1718808,Sampaio,TO,Norte,0,0,0.3702,0.5715,181,0.8343
1718840,Sandolândia,TO,Norte,0,0,0.4526,0.6056,95,0.8947
1718865,Santa Fé do Araguaia,TO,Norte,0,0,0.195,0.6219,159,0.7799
1718881,Santa Maria do Tocantins,TO,Norte,1,1,0.2816,0.5765,103,0.8738
1718899,Santa Rita do Tocantins,TO,Norte,0,1,0.4576,0.5217,59,0.8814
1718907,Santa Rosa do Tocantins,TO,Norte,0,0,0.2876,0.5362,153,0.915
1719004,Santa Tereza do Tocantins,TO,Norte,0,1,0.2619,0.5557,126,0.746
1720002,Santa Terezinha do Tocantins,TO,Norte,0,0,0.5385,0.5331,65,0.9538
1720101,São Bento do Tocantins,TO,Norte,0,0,0.4237,0.6758,177,0.904
1720150,São Félix do Tocantins,TO,Norte,0,0,0.6909,0.6071,55,0.9273
1720200,São Miguel do Tocantins,TO,Norte,0,0,0.282,0.6037,344,0.875
1720259,São Salvador do Tocantins,TO,Norte,0,0,0.4624,0.6227,93,0.8925
1720309,São Sebastião do Tocantins,TO,Norte,0,0,0.4175,0.6389,103,0.9126
1720499,São Valério,TO,Norte,0,0,0.5268,0.5766,112,0.9107
1720655,Silvanópolis,TO,Norte,0,1,0.3099,0.5386,171,0.8772
1720804,Sítio Novo do Tocantins,TO,Norte,0,0,0.4141,0.61,326,0.9172
1720853,Sucupira,TO,Norte,1,1,0.5821,0.5249,67,0.8507
1720903,Taguatinga,TO,Norte,0,0,0.3523,0.6316,369,0.8699
1720937,Taipas do Tocantins,TO,Norte,0,0,0.4915,0.6046,59,0.8814
1720978,Talismã,TO,Norte,0,1,0.3913,0.5494,92,0.7065
1721000,Palmas,TO,Norte,1,2,0.4447,0.6239,7873,0.7624
1721109,Tocantínia,TO,Norte,0,0,0.4194,0.5568,124,0.8952
1721208,Tocantinópolis,TO,Norte,0,1,0.3279,0.6294,494,0.9251
1721257,Tupirama,TO,Norte,1,1,0.5263,0.419,38,0.9211
1721307,Tupiratins,TO,Norte,0,0,0.4186,0.6155,43,0.9767
1722081,Wanderlândia,TO,Norte,0,0,0.3258,0.5991,267,0.8427
1722107,Xambioá,TO,Norte,0,1,0.2825,0.6381,269,0.8587
2100055,Açailândia,MA,Nordeste,0,1,0.4698,0.486,2780,0.9201
2100105,Afonso Cunha,MA,Nordeste,0,0,0.7939,0.3428,131,0.9695
2100154,Água Doce do Maranhão,MA,Nordeste,0,0,0.6,0.4257,315,0.8921
2100204,Alcântara,MA,Nordeste,0,0,0.6596,0.4773,282,0.9113
2100303,Aldeias Altas,MA,Nordeste,0,0,0.4967,0.3944,598,0.8378
2100402,Altamira do Maranhão,MA,Nordeste,0,0,0.7214,0.4203,140,0.8714
2100436,Alto Alegre do Maranhão,MA,Nordeste,0,0,0.5522,0.4878,431,0.8863
2100477,Alto Alegre do Pindaré,MA,Nordeste,0,0,0.4308,0.4503,759,0.9381
2100501,Alto Parnaíba,MA,Nordeste,0,0,0.4939,0.4409,245,0.9429
2100550,Amapá do Maranhão,MA,Nordeste,0,0,0.3535,0.4044,198,0.9596
2100600,Amarante do Maranhão,MA,Nordeste,0,0,0.4017,0.5052,707,0.8883
2100709,Anajatuba,MA,Nordeste,0,0,0.5408,0.4687,355,0.9155
2100808,Anapurus,MA,Nordeste,0,0,0.5682,0.3363,352,0.8182
2100832,Apicum-Açu,MA,Nordeste,0,0,0.2968,0.4545,401,0.8404
2100873,Araguanã,MA,Nordeste,0,0,0.8306,0.4817,307,0.8795
2100907,Araioses,MA,Nordeste,0,0,0.4509,0.4578,652,0.888
2100956,Arame,MA,Nordeste,0,0,0.7383,0.4898,321,0.9782
2101004,Arari,MA,Nordeste,0,0,0.6624,0.4176,711,0.9494
2101103,Axixá,MA,Nordeste,0,0,0.7211,0.3642,294,0.9456
2101202,Bacabal,MA,Nordeste,0,0,0.4432,0.4967,2114,0.9153
2101251,Bacabeira,MA,Nordeste,0,0,0.4748,0.466,417,0.8921
2101301,Bacuri,MA,Nordeste,0,0,0.5773,0.4234,362,0.9282
2101350,Bacurituba,MA,Nordeste,0,0,0.8772,0.3708,57,0.9474
2101400,Balsas,MA,Nordeste,1,1,0.3623,0.4976,2724,0.9126
2101509,Barão de Grajaú,MA,Nordeste,0,0,0.3806,0.3888,310,0.8258
2101608,Barra do Corda,MA,Nordeste,0,0,0.5907,0.4439,1791,0.9084
2101707,Barreirinhas,MA,Nordeste,0,0,0.6217,0.4495,1578,0.955
2101731,Belágua,MA,Nordeste,0,0,0.6142,0.2824,254,0.9331
2101772,Bela Vista do Maranhão,MA,Nordeste,0,0,0.6401,0.4748,439,0.9544
2101806,Benedito Leite,MA,Nordeste,0,0,0.4641,0.4027,181,0.9006
2101905,Bequimão,MA,Nordeste,0,0,0.4,0.4259,215,0.9116
2101939,Bernardo do Mearim,MA,Nordeste,0,0,0.5323,0.3026,62,0.9839
2101970,Boa Vista do Gurupi,MA,Nordeste,0,0,0.6609,0.4487,233,0.9485
2102002,Bom Jardim,MA,Nordeste,0,0,0.7932,0.4925,880,0.9455
2102036,Bom Jesus das Selvas,MA,Nordeste,0,0,0.586,0.5296,872,0.922
2102077,Bom Lugar,MA,Nordeste,0,0,0.9516,0.4098,186,0.9785
2102101,Brejo,MA,Nordeste,0,0,0.51,0.3902,598,0.9448
2102150,Brejo de Areia,MA,Nordeste,0,0,0.3839,0.4114,211,0.9242
2102200,Buriti,MA,Nordeste,0,0,0.3294,0.3936,586,0.901
2102309,Buriti Bravo,MA,Nordeste,0,0,0.4197,0.409,529,0.949
2102325,Buriticupu,MA,Nordeste,0,0,0.3833,0.5238,1547,0.916
2102358,Buritirana,MA,Nordeste,0,0,0.5414,0.455,338,0.9231
2102374,Cachoeira Grande,MA,Nordeste,0,0,0.4444,0.4786,198,0.904
2102408,Cajapió,MA,Nordeste,0,0,0.5804,0.4008,143,0.9021
2102507,Cajari,MA,Nordeste,0,0,0.3505,0.4852,214,0.8037
2102556,Campestre do Maranhão,MA,Nordeste,0,0,0.5761,0.4399,401,0.9152
2102606,Cândido Mendes,MA,Nordeste,0,0,0.5283,0.505,494,0.9474
2102705,Cantanhede,MA,Nordeste,0,0,0.5837,0.4697,442,0.9321
2102754,Capinzal do Norte,MA,Nordeste,0,0,0.6173,0.4228,196,0.9337
2102804,Carolina,MA,Nordeste,0,0,0.4255,0.4666,550,0.88
2102903,Carutapera,MA,Nordeste,0,0,0.5033,0.5083,753,0.8619
2103000,Caxias,MA,Nordeste,0,0,0.4125,0.3987,3547,0.8342
2103109,Cedral,MA,Nordeste,0,0,0.6433,0.4321,171,0.9415
2103125,Central do Maranhão,MA,Nordeste,0,0,0.8765,0.3708,170,0.9412
2103158,Centro do Guilherme,MA,Nordeste,0,0,0.8436,0.4541,307,0.9283
2103174,Centro Novo do Maranhão,MA,Nordeste,0,0,0.3599,0.5271,489,0.9325
2103208,Chapadinha,MA,Nordeste,0,0,0.4286,0.436,1575,0.9549
2103257,Cidelândia,MA,Nordeste,0,0,0.7415,0.3998,294,0.9456
2103307,Codó,MA,Nordeste,0,0,0.4385,0.5074,2741,0.8752
2103406,Coelho Neto,MA,Nordeste,0,0,0.6216,0.4699,1020,0.9186
2103505,Colinas,MA,Nordeste,0,0,0.4884,0.4349,860,0.9035
2103554,Conceição do Lago-Açu,MA,Nordeste,0,0,0.4675,0.4693,385,0.9403
2103604,Coroatá,MA,Nordeste,0,0,0.4327,0.4994,1301,0.8885
2103703,Cururupu,MA,Nordeste,0,0,0.6175,0.4822,617,0.9222
2103752,Davinópolis,MA,Nordeste,0,0,0.659,0.4208,393,0.972
2103802,Dom Pedro,MA,Nordeste,0,0,0.3985,0.4637,399,0.9123
2103901,Duque Bacelar,MA,Nordeste,0,0,0.7292,0.3473,325,0.9569
2104008,Esperantinópolis,MA,Nordeste,0,0,0.6975,0.4361,367,0.9809
2104057,Estreito,MA,Nordeste,0,1,0.5123,0.4746,1095,0.8922
2104073,Feira Nova do Maranhão,MA,Nordeste,0,0,0.7248,0.4823,258,0.9574
2104081,Fernando Falcão,MA,Nordeste,0,0,0.5235,0.4719,149,0.9329
2104099,Formosa da Serra Negra,MA,Nordeste,0,0,0.8286,0.5329,420,0.9714
2104107,Fortaleza dos Nogueiras,MA,Nordeste,0,0,0.5937,0.4649,379,0.9235
2104206,Fortuna,MA,Nordeste,0,0,0.5829,0.4502,561,0.9661
2104305,Godofredo Viana,MA,Nordeste,0,0,0.8155,0.4213,336,0.9494
2104404,Gonçalves Dias,MA,Nordeste,0,0,0.4866,0.4339,224,0.8884
2104503,Governador Archer,MA,Nordeste,0,0,0.7802,0.4561,182,0.9396
2104552,Governador Edison Lobão,MA,Nordeste,0,0,0.6807,0.4512,689,0.9173
2104602,Governador Eugênio Barros,MA,Nordeste,0,0,0.4509,0.4786,275,0.8909
2104628,Governador Luiz Rocha,MA,Nordeste,0,0,0.9507,0.4003,203,1.0
2104651,Governador Newton Bello,MA,Nordeste,0,0,0.6667,0.4861,183,0.9016
2104677,Governador Nunes Freire,MA,Nordeste,0,0,0.6106,0.4828,719,0.8804
2104701,Graça Aranha,MA,Nordeste,0,0,0.6788,0.434,137,0.9124
2104800,Grajaú,MA,Nordeste,0,0,0.4067,0.5007,2198,0.9167
2104909,Guimarães,MA,Nordeste,0,0,0.85,0.3632,280,0.9643
2105005,Humberto de Campos,MA,Nordeste,0,0,0.5596,0.4778,688,0.9259
2105104,Icatu,MA,Nordeste,0,0,0.6459,0.5069,466,0.9442
2105153,Igarapé do Meio,MA,Nordeste,0,0,0.6543,0.4095,350,0.9686
2105203,Igarapé Grande,MA,Nordeste,0,0,0.8899,0.389,227,0.9471
2105302,Imperatriz,MA,Nordeste,1,1,0.4368,0.467,6353,0.8799
2105351,Itaipava do Grajaú,MA,Nordeste,0,0,0.7778,0.4891,342,0.9766
2105401,Itapecuru Mirim,MA,Nordeste,0,0,0.5416,0.4909,1599,0.9518
2105427,Itinga do Maranhão,MA,Nordeste,0,0,0.6542,0.4547,587,0.9182
2105450,Jatobá,MA,Nordeste,0,0,0.6716,0.374,204,0.951
2105476,Jenipapo dos Vieiras,MA,Nordeste,0,0,0.5321,0.4625,218,0.922
2105500,João Lisboa,MA,Nordeste,0,0,0.397,0.4057,602,0.8854
2105609,Joselândia,MA,Nordeste,0,0,0.6051,0.4239,314,0.9713
2105658,Junco do Maranhão,MA,Nordeste,0,0,0.75,0.3992,176,0.9318
2105708,Lago da Pedra,MA,Nordeste,0,0,0.7907,0.4775,951,0.9169
2105807,Lago do Junco,MA,Nordeste,0,0,0.9524,0.3866,126,0.9683
2105906,Lago Verde,MA,Nordeste,0,0,0.6073,0.4406,303,0.901
2105922,Lagoa do Mato,MA,Nordeste,0,0,0.7784,0.3974,194,0.9381
2105948,Lago dos Rodrigues,MA,Nordeste,0,0,0.8618,0.4114,152,0.9539
2105963,Lagoa Grande do Maranhão,MA,Nordeste,0,0,0.8648,0.5013,244,0.9836
2105989,Lajeado Novo,MA,Nordeste,0,0,0.6024,0.4569,166,0.9337
2106003,Lima Campos,MA,Nordeste,0,0,0.8755,0.3944,241,0.9834
2106102,Loreto,MA,Nordeste,0,0,0.4838,0.4691,277,0.9422
2106201,Luís Domingues,MA,Nordeste,0,0,0.7627,0.3766,236,0.9364
2106300,Magalhães de Almeida,MA,Nordeste,0,0,0.5508,0.3795,374,0.8396
2106326,Maracaçumé,MA,Nordeste,0,0,0.4316,0.478,746,0.874
2106359,Marajá do Sena,MA,Nordeste,0,0,0.5542,0.501,83,0.9277
2106375,Maranhãozinho,MA,Nordeste,0,0,0.8205,0.4489,273,0.9487
2106409,Mata Roma,MA,Nordeste,0,0,0.6778,0.3501,478,0.931
2106508,Matinha,MA,Nordeste,0,0,0.5392,0.4458,408,0.9583
2106607,Matões,MA,Nordeste,0,0,0.4886,0.3744,616,0.9058
2106631,Matões do Norte,MA,Nordeste,0,0,0.5479,0.4633,146,0.9178
2106672,Milagres do Maranhão,MA,Nordeste,0,0,0.964,0.3677,111,0.973
2106706,Mirador,MA,Nordeste,0,0,0.42,0.4841,469,0.9147
2106755,Miranda do Norte,MA,Nordeste,0,0,0.5103,0.4501,580,0.9517
2106805,Mirinzal,MA,Nordeste,0,0,0.7462,0.4358,264,0.9432
2106904,Monção,MA,Nordeste,0,0,0.4158,0.443,594,0.9091
2107001,Montes Altos,MA,Nordeste,0,0,0.5976,0.4696,251,0.9402
2107100,Morros,MA,Nordeste,0,0,0.7227,0.4778,476,0.9076
2107209,Nina Rodrigues,MA,Nordeste,0,0,0.4618,0.373,275,0.9236
2107258,Nova Colinas,MA,Nordeste,0,0,0.7975,0.4495,158,0.9747
2107308,Nova Iorque,MA,Nordeste,0,0,0.5868,0.3557,121,0.9008
2107357,Nova Olinda do Maranhão,MA,Nordeste,0,0,0.5539,0.4494,343,0.9155
2107407,Olho d'Água das Cunhãs,MA,Nordeste,0,0,0.5123,0.4728,326,0.8926
2107456,Olinda Nova do Maranhão,MA,Nordeste,0,0,0.535,0.4689,200,0.905
2107506,Paço do Lumiar,MA,Nordeste,0,1,0.4486,0.4674,3754,0.8394
2107605,Palmeirândia,MA,Nordeste,0,0,0.5114,0.4571,264,0.9053
2107704,Paraibano,MA,Nordeste,0,0,0.6819,0.4503,569,0.891
2107803,Parnarama,MA,Nordeste,0,0,0.6873,0.3962,726,0.9311
2107902,Passagem Franca,MA,Nordeste,0,0,0.6559,0.4331,465,0.9527
2108009,Pastos Bons,MA,Nordeste,0,0,0.666,0.4209,467,0.9572
2108058,Paulino Neves,MA,Nordeste,0,0,0.6633,0.4138,300,0.9833
2108108,Paulo Ramos,MA,Nordeste,0,0,0.805,0.4872,477,0.9706
2108207,Pedreiras,MA,Nordeste,0,0,0.6143,0.433,617,0.9254
2108256,Pedro do Rosário,MA,Nordeste,0,0,0.5605,0.4924,446,0.8946
2108306,Penalva,MA,Nordeste,0,0,0.5395,0.5185,797,0.8858
2108405,Peri Mirim,MA,Nordeste,0,0,0.4654,0.4228,159,0.9245
2108454,Peritoró,MA,Nordeste,0,0,0.5983,0.4114,478,0.9351
2108504,Pindaré-Mirim,MA,Nordeste,0,0,0.409,0.4571,868,0.8848
2108603,Pinheiro,MA,Nordeste,0,0,0.3993,0.4502,1440,0.7951
2108702,Pio XII,MA,Nordeste,0,0,0.3786,0.4566,523,0.8547
2108801,Pirapemas,MA,Nordeste,0,0,0.524,0.4523,292,0.8151
2108900,Poção de Pedras,MA,Nordeste,0,0,0.7538,0.4113,195,0.8974
2109007,Porto Franco,MA,Nordeste,0,1,0.6141,0.4021,622,0.9373
2109056,Porto Rico do Maranhão,MA,Nordeste,0,0,0.5662,0.3943,136,0.9485
2109106,Presidente Dutra,MA,Nordeste,0,0,0.4566,0.4532,911,0.9177
2109205,Presidente Juscelino,MA,Nordeste,0,0,0.4631,0.4296,149,0.9329
2109239,Presidente Médici,MA,Nordeste,0,0,0.7287,0.3545,129,0.9612
2109270,Presidente Sarney,MA,Nordeste,0,0,0.4592,0.4266,564,0.8723
2109304,Presidente Vargas,MA,Nordeste,0,0,0.4231,0.4055,234,0.906
2109403,Primeira Cruz,MA,Nordeste,0,0,0.6195,0.4255,226,0.854
2109452,Raposa,MA,Nordeste,0,0,0.5159,0.5282,942,0.8917
2109502,Riachão,MA,Nordeste,0,0,0.3668,0.5213,687,0.7962
2109551,Ribamar Fiquene,MA,Nordeste,0,0,0.4568,0.433,162,0.8827
2109601,Rosário,MA,Nordeste,0,0,0.5221,0.462,929,0.9096
2109700,Sambaíba,MA,Nordeste,0,0,0.7482,0.3741,139,0.9209
2109759,Santa Filomena do Maranhão,MA,Nordeste,0,0,0.3689,0.4277,103,0.9612
2109809,Santa Helena,MA,Nordeste,0,0,0.5279,0.5218,519,0.8189
2109908,Santa Inês,MA,Nordeste,0,1,0.4284,0.4451,2010,0.8597
2110005,Santa Luzia,MA,Nordeste,0,0,0.5244,0.4985,1558,0.9166
2110039,Santa Luzia do Paruá,MA,Nordeste,0,0,0.8516,0.4625,519,0.948
2110104,Santa Quitéria do Maranhão,MA,Nordeste,0,0,0.7604,0.3666,434,0.8986
2110203,Santa Rita,MA,Nordeste,0,0,0.5172,0.4694,899,0.8921
2110237,Santana do Maranhão,MA,Nordeste,0,0,0.6667,0.3909,129,0.9535
2110278,Santo Amaro do Maranhão,MA,Nordeste,0,0,0.306,0.4299,281,0.8363
2110302,Santo Antônio dos Lopes,MA,Nordeste,0,0,0.5904,0.4109,249,0.9438
2110401,São Benedito do Rio Preto,MA,Nordeste,0,0,0.3565,0.39,418,0.811
2110500,São Bento,MA,Nordeste,0,0,0.724,0.4915,674,0.8412
2110609,São Bernardo,MA,Nordeste,0,0,0.6723,0.393,656,0.9482
2110658,São Domingos do Azeitão,MA,Nordeste,0,0,0.2815,0.414,238,0.9412
2110708,São Domingos do Maranhão,MA,Nordeste,0,0,0.4211,0.4786,760,0.9079
2110807,São Félix de Balsas,MA,Nordeste,0,0,0.382,0.4035,89,0.8764
2110856,São Francisco do Brejão,MA,Nordeste,0,0,0.5017,0.4536,303,0.9406
2110906,São Francisco do Maranhão,MA,Nordeste,0,0,0.6102,0.3967,313,0.9201
2111003,São João Batista,MA,Nordeste,0,0,0.3971,0.443,204,0.8725
2111029,São João do Carú,MA,Nordeste,0,0,0.6063,0.4988,348,0.9023
2111052,São João do Paraíso,MA,Nordeste,0,0,0.3386,0.4207,254,0.8937
2111078,São João do Soter,MA,Nordeste,0,0,0.3772,0.4355,342,0.9561
2111102,São João dos Patos,MA,Nordeste,0,0,0.509,0.3834,609,0.9294
2111201,São José de Ribamar,MA,Nordeste,0,1,0.5038,0.5205,4702,0.8343
2111250,São José dos Basílios,MA,Nordeste,0,0,0.3577,0.4161,137,0.9927
2111300,São Luís,MA,Nordeste,1,2,0.4494,0.5431,14848,0.8548
2111409,São Luís Gonzaga do Maranhão,MA,Nordeste,0,0,0.6582,0.4274,316,0.8956
2111508,São Mateus do Maranhão,MA,Nordeste,0,0,0.6029,0.4404,967,0.9276
2111532,São Pedro da Água Branca,MA,Nordeste,0,0,0.3963,0.429,376,0.9043
2111573,São Pedro dos Crentes,MA,Nordeste,0,0,0.4469,0.4337,179,0.8659
2111607,São Raimundo das Mangabeiras,MA,Nordeste,0,0,0.7208,0.4668,548,0.9325
2111631,São Raimundo do Doca Bezerra,MA,Nordeste,0,0,0.5253,0.4644,99,0.9394
2111672,São Roberto,MA,Nordeste,0,0,0.3827,0.4066,81,0.8889
2111706,São Vicente Ferrer,MA,Nordeste,0,0,0.6379,0.4542,243,0.9136
2111722,Satubinha,MA,Nordeste,0,0,0.7795,0.4566,127,0.8819
2111748,Senador Alexandre Costa,MA,Nordeste,0,0,0.9261,0.4682,230,0.9652
2111763,Senador La Rocque,MA,Nordeste,0,0,0.4096,0.4289,332,0.8795
2111789,Serrano do Maranhão,MA,Nordeste,0,0,0.5393,0.4215,191,0.9005
2111805,Sítio Novo,MA,Nordeste,0,0,0.4564,0.5016,528,0.9394
2111904,Sucupira do Norte,MA,Nordeste,0,0,0.5372,0.4199,242,0.9876
2111953,Sucupira do Riachão,MA,Nordeste,0,0,0.75,0.2632,72,0.9722
2112001,Tasso Fragoso,MA,Nordeste,0,0,0.4737,0.4816,266,0.9248
2112100,Timbiras,MA,Nordeste,0,0,0.3854,0.4982,659,0.8801
2112209,Timon,MA,Nordeste,0,1,0.6701,0.4326,3841,0.9323
2112233,Trizidela do Vale,MA,Nordeste,0,0,0.7076,0.4829,537,0.9572
2112274,Tufilândia,MA,Nordeste,0,0,0.3235,0.3786,170,0.9059
2112308,Tuntum,MA,Nordeste,0,0,0.4907,0.4803,648,0.9336
2112407,Turiaçu,MA,Nordeste,0,0,0.5175,0.4818,487,0.9035
2112456,Turilândia,MA,Nordeste,0,0,0.4578,0.4985,581,0.8606
2112506,Tutóia,MA,Nordeste,0,0,0.4436,0.4238,1285,0.9175
2112605,Urbano Santos,MA,Nordeste,0,0,0.5425,0.3702,623,0.9246
2112704,Vargem Grande,MA,Nordeste,0,0,0.9462,0.4934,1227,0.9674
2112803,Viana,MA,Nordeste,0,0,0.5035,0.4669,1144,0.9065
2112852,Vila Nova dos Martírios,MA,Nordeste,0,0,0.7581,0.467,372,0.9435
2112902,Vitória do Mearim,MA,Nordeste,0,0,0.5058,0.4656,520,0.9154
2113009,Vitorino Freire,MA,Nordeste,0,0,0.5329,0.4826,715,0.8853
2114007,Zé Doca,MA,Nordeste,0,0,0.7089,0.4721,962,0.9137
2200053,Acauã,PI,Nordeste,0,0,0.792,0.376,125,0.968
2200103,Agricolândia,PI,Nordeste,0,0,0.4474,0.3963,152,0.9934
2200202,Água Branca,PI,Nordeste,1,1,0.9049,0.4007,410,0.9927
2200251,Alagoinha do Piauí,PI,Nordeste,0,0,0.6061,0.4144,99,0.9596
2200277,Alegrete do Piauí,PI,Nordeste,0,0,0.5455,0.4074,99,0.9798
2200301,Alto Longá,PI,Nordeste,0,0,0.8254,0.4246,189,0.9524
2200400,Altos,PI,Nordeste,0,0,0.5745,0.4799,1229,0.9235
2200459,Alvorada do Gurguéia,PI,Nordeste,0,0,0.5259,0.4446,135,0.9556
2200509,Amarante,PI,Nordeste,0,0,0.2718,0.4484,412,0.9684
2200608,Angical do Piauí,PI,Nordeste,0,0,0.7978,0.4042,183,1.0
2200707,Anísio de Abreu,PI,Nordeste,0,0,0.5144,0.3656,243,0.9835
2200806,Antônio Almeida,PI,Nordeste,0,0,0.8351,0.3883,97,0.9691
2200905,Aroazes,PI,Nordeste,0,0,0.4615,0.4097,91,0.967
2200954,Aroeiras do Itaim,PI,Nordeste,0,0,0.6429,0.4274,56,0.9821
2201002,Arraial,PI,Nordeste,0,0,0.9091,0.3917,99,0.9899
2201051,Assunção do Piauí,PI,Nordeste,0,0,0.7677,0.4865,198,0.9798
2201101,Avelino Lopes,PI,Nordeste,0,0,0.4256,0.5308,242,0.9835
2201150,Baixa Grande do Ribeiro,PI,Nordeste,0,0,0.6133,0.535,481,0.9751
2201176,Barra D'Alcântara,PI,Nordeste,0,0,0.7156,0.4373,109,0.9725
2201200,Barras,PI,Nordeste,0,0,0.5597,0.4594,1215,0.9704
2201309,Barreiras do Piauí,PI,Nordeste,0,0,0.4375,0.4069,64,0.9844
2201408,Barro Duro,PI,Nordeste,0,0,0.3628,0.4553,113,0.9292
2201507,Batalha,PI,Nordeste,0,0,0.4167,0.4886,444,0.9167
2201556,Bela Vista do Piauí,PI,Nordeste,0,0,0.7262,0.4678,84,0.9762
2201572,Belém do Piauí,PI,Nordeste,0,0,0.9841,0.401,63,0.9841
2201606,Beneditinos,PI,Nordeste,0,0,0.6825,0.3969,274,0.9234
2201705,Bertolínia,PI,Nordeste,0,0,0.5,0.3843,120,0.95
2201739,Betânia do Piauí,PI,Nordeste,0,0,0.5714,0.459,224,0.9688
2201770,Boa Hora,PI,Nordeste,0,0,0.4646,0.3977,99,0.9091
