id_municipio,taxa_2023,taxa_2024,meta_2030,nome_municipio,sigla_uf,n_alunos_2024,presenca_2024,cluster,vel_municipio,vel_uf,vel_encolhida,proj_2030_mantem_2024,gap_mantem_2024,nao_atinge_mantem_2024,proj_2030_tendencia_uf,gap_tendencia_uf,nao_atinge_tendencia_uf,proj_2030_tendencia_encolhida,gap_tendencia_encolhida,nao_atinge_tendencia_encolhida
4306502,59.64,35.0,80.0,Dom Feliciano,RS,119.0,0.882,1.0,-5.0,-4.368,-4.604,35.0,-45.0,True,8.79,-71.21,True,7.38,-72.62,True
4306601,57.45,43.7,80.0,Dom Pedrito,RS,376.0,0.83,1.0,-5.0,-4.368,-4.78,43.7,-36.3,True,17.49,-62.51,True,15.02,-64.98,True
4306809,80.77,53.2,80.0,Encantado,RS,219.0,0.858,1.0,-5.0,-4.368,-4.698,53.2,-26.8,True,26.99,-53.01,True,25.01,-54.99,True
4306908,63.87,39.4,80.0,Encruzilhada do Sul,RS,282.0,0.855,1.0,-5.0,-4.368,-4.738,39.4,-40.6,True,13.19,-66.81,True,10.97,-69.03,True
4306932,28.49,51.0,80.0,Entre-Ijuís,RS,71.0,0.944,1.0,5.0,-4.368,-1.913,51.0,-29.0,True,24.79,-55.21,True,39.52,-40.48,True
4307005,61.21,45.9,80.0,Erechim,RS,1015.0,0.915,1.0,-5.0,-4.368,-4.896,45.9,-34.1,True,19.69,-60.31,True,16.52,-63.48,True
4307104,52.82,64.4,80.0,Herval,RS,51.0,0.863,1.0,5.0,-4.368,-2.464,64.4,-15.6,True,38.19,-41.81,True,49.61,-30.39,True
4307203,91.99,38.8,80.0,Erval Grande,RS,56.0,0.946,1.0,-5.0,-4.368,-4.506,38.8,-41.2,True,12.59,-67.41,True,11.76,-68.24,True
4307500,81.25,39.1,80.0,Espumoso,RS,148.0,0.932,1.0,-5.0,-4.368,-4.637,39.1,-40.9,True,12.89,-67.11,True,11.28,-68.72,True
4307559,73.44,45.4,80.0,Estação,RS,70.0,0.971,1.0,-5.0,-4.368,-4.532,45.4,-34.6,True,19.19,-60.81,True,18.21,-61.79,True
4307609,67.25,44.4,80.0,Estância Velha,RS,577.0,0.946,1.0,-5.0,-4.368,-4.837,44.4,-35.6,True,18.19,-61.81,True,15.38,-64.62,True
4307708,63.38,47.0,80.0,Esteio,RS,825.0,0.771,1.0,-5.0,-4.368,-4.877,47.0,-33.0,True,20.79,-59.21,True,17.74,-62.26,True
4307807,67.6,49.4,80.0,Estrela,RS,312.0,0.833,1.0,-5.0,-4.368,-4.753,49.4,-30.6,True,23.19,-56.81,True,20.88,-59.12,True
4307906,83.04,56.7,80.0,Farroupilha,RS,766.0,0.918,1.0,-5.0,-4.368,-4.869,56.7,-23.3,True,30.49,-49.51,True,27.49,-52.51,True
4308078,80.0,65.0,80.0,Fazenda Vilanova,RS,63.0,0.857,1.0,-5.0,-4.368,-4.519,65.0,-15.0,True,38.79,-41.21,True,37.88,-42.12,True
4308102,72.78,51.1,80.0,Feliz,RS,141.0,0.929,1.0,-5.0,-4.368,-4.629,51.1,-28.9,True,24.89,-55.11,True,23.33,-56.67,True
4308201,79.01,59.6,80.0,Flores da Cunha,RS,310.0,0.9,1.0,-5.0,-4.368,-4.752,59.6,-20.4,True,33.39,-46.61,True,31.09,-48.91,True
4308300,62.05,60.0,80.0,Fontoura Xavier,RS,61.0,0.967,0.0,-2.05,-4.368,-3.826,60.0,-20.0,True,33.79,-46.21,True,37.04,-42.96,True
4308508,63.23,53.8,80.0,Frederico Westphalen,RS,313.0,0.939,1.0,-5.0,-4.368,-4.753,53.8,-26.2,True,27.59,-52.41,True,25.28,-54.72,True
4308607,74.4,54.4,80.0,Garibaldi,RS,344.0,0.881,1.0,-5.0,-4.368,-4.768,54.4,-25.6,True,28.19,-51.81,True,25.79,-54.21,True
4308904,73.54,52.3,80.0,Getúlio Vargas,RS,173.0,0.936,1.0,-5.0,-4.368,-4.661,52.3,-27.7,True,26.09,-53.91,True,24.33,-55.67,True
4309001,76.29,46.3,80.0,Giruá,RS,144.0,0.958,1.0,-5.0,-4.368,-4.632,46.3,-33.7,True,20.09,-59.91,True,18.51,-61.49,True
4309050,65.09,34.3,80.0,Glorinha,RS,74.0,0.919,1.0,-5.0,-4.368,-4.538,34.3,-45.7,True,8.09,-71.91,True,7.07,-72.93,True
4309100,79.08,55.3,80.0,Gramado,RS,496.0,0.897,1.0,-5.0,-4.368,-4.818,55.3,-24.7,True,29.09,-50.91,True,26.39,-53.61,True
4309209,63.64,41.0,80.0,Gravataí,RS,3047.0,0.775,1.0,-5.0,-4.368,-4.961,41.0,-39.0,True,14.79,-65.21,True,11.23,-68.77,True
4309308,49.72,31.5,80.0,Guaíba,RS,1158.0,0.818,1.0,-5.0,-4.368,-4.907,31.5,-48.5,True,5.29,-74.71,True,2.06,-77.94,True
4309506,70.37,67.5,80.0,Guarani das Missões,RS,64.0,0.922,1.0,-2.87,-4.368,-4.005,67.5,-12.5,True,41.29,-38.71,True,43.47,-36.53,True
4309555,85.53,71.4,80.0,Harmonia,RS,75.0,0.987,1.0,-5.0,-4.368,-4.54,71.4,-8.6,True,45.19,-34.81,True,44.16,-35.84,True
4309605,71.23,57.2,80.0,Horizontina,RS,202.0,0.926,1.0,-5.0,-4.368,-4.685,57.2,-22.8,True,30.99,-49.01,True,29.09,-50.91,True
4309654,70.19,42.8,80.0,Hulha Negra,RS,81.0,0.778,1.0,-5.0,-4.368,-4.55,42.8,-37.2,True,16.59,-63.41,True,15.5,-64.5,True
4309704,90.66,60.8,80.0,Humaitá,RS,51.0,0.961,1.0,-5.0,-4.368,-4.496,60.8,-19.2,True,34.59,-45.41,True,33.82,-46.18,True
4309902,78.46,49.1,80.0,Ibiraiaras,RS,58.0,0.914,1.0,-5.0,-4.368,-4.51,49.1,-30.9,True,22.89,-57.11,True,22.04,-57.96,True
4310009,59.96,55.7,80.0,Ibirubá,RS,205.0,0.941,1.0,-4.26,-4.368,-4.313,55.7,-24.3,True,29.49,-50.51,True,29.82,-50.18,True
4310108,80.14,49.6,80.0,Igrejinha,RS,409.0,0.917,1.0,-5.0,-4.368,-4.792,49.6,-30.4,True,23.39,-56.61,True,20.85,-59.15,True
4310207,76.47,61.9,80.0,Ijuí,RS,838.0,0.915,1.0,-5.0,-4.368,-4.878,61.9,-18.1,True,35.69,-44.31,True,32.63,-47.37,True
4310405,66.59,57.7,80.0,Independência,RS,51.0,0.922,1.0,-5.0,-4.368,-4.496,57.7,-22.3,True,31.49,-48.51,True,30.72,-49.28,True
4310439,81.57,60.7,80.0,Ipê,RS,58.0,0.879,1.0,-5.0,-4.368,-4.51,60.7,-19.3,True,34.49,-45.51,True,33.64,-46.36,True
4310504,67.21,59.4,80.0,Iraí,RS,54.0,0.907,1.0,-5.0,-4.368,-4.502,59.4,-20.6,True,33.19,-46.81,True,32.39,-47.61,True
4310538,58.94,38.5,80.0,Itaara,RS,71.0,0.746,1.0,-5.0,-4.368,-4.533,38.5,-41.5,True,12.29,-67.71,True,11.3,-68.7,True
4310801,77.4,56.9,80.0,Ivoti,RS,247.0,0.915,1.0,-5.0,-4.368,-4.717,56.9,-23.1,True,30.69,-49.31,True,28.6,-51.4,True
4311007,48.21,33.6,80.0,Jaguarão,RS,244.0,0.84,1.0,-5.0,-4.368,-4.715,33.6,-46.4,True,7.39,-72.61,True,5.31,-74.69,True
4311106,64.9,53.4,80.0,Jaguari,RS,67.0,0.866,1.0,-5.0,-4.368,-4.526,53.4,-26.6,True,27.19,-52.81,True,26.24,-53.76,True
4311122,68.5,25.6,80.0,Jaquirana,RS,54.0,0.778,1.0,-5.0,-4.368,-4.502,25.6,-54.4,True,0.0,-80.0,True,0.0,-80.0,True
4311205,61.21,42.2,80.0,Júlio de Castilhos,RS,181.0,0.729,1.0,-5.0,-4.368,-4.668,42.2,-37.8,True,15.99,-64.01,True,14.19,-65.81,True
4311304,61.02,54.6,80.0,Lagoa Vermelha,RS,317.0,0.845,1.0,-5.0,-4.368,-4.755,54.6,-25.4,True,28.39,-51.61,True,26.07,-53.93,True
4311403,74.67,47.5,80.0,Lajeado,RS,845.0,0.869,1.0,-5.0,-4.368,-4.879,47.5,-32.5,True,21.29,-58.71,True,18.23,-61.77,True
4311502,57.89,45.7,80.0,Lavras do Sul,RS,51.0,0.784,1.0,-5.0,-4.368,-4.496,45.7,-34.3,True,19.49,-60.51,True,18.72,-61.28,True
4311627,67.55,36.1,80.0,Lindolfo Collor,RS,82.0,0.976,1.0,-5.0,-4.368,-4.552,36.1,-43.9,True,9.89,-70.11,True,8.79,-71.21,True
4311700,67.76,64.3,80.0,Machadinho,RS,61.0,0.902,1.0,-3.46,-4.368,-4.156,64.3,-15.7,True,38.09,-41.91,True,39.37,-40.63,True
4311718,66.97,42.4,80.0,Maçambará,RS,66.0,0.773,1.0,-5.0,-4.368,-4.525,42.4,-37.6,True,16.19,-63.81,True,15.25,-64.75,True
4311759,28.57,50.0,80.0,Manoel Viana,RS,57.0,0.842,1.0,5.0,-4.368,-2.29,50.0,-30.0,True,23.79,-56.21,True,36.26,-43.74,True
4311809,66.61,43.6,80.0,Marau,RS,493.0,0.876,1.0,-5.0,-4.368,-4.818,43.6,-36.4,True,17.39,-62.61,True,14.69,-65.31,True
4312153,88.99,58.4,80.0,Mato Leitão,RS,54.0,0.981,1.0,-5.0,-4.368,-4.502,58.4,-21.6,True,32.19,-47.81,True,31.39,-48.61,True
4312252,73.26,69.6,80.0,Minas do Leão,RS,97.0,0.876,1.0,-3.66,-4.368,-4.137,69.6,-10.4,True,43.39,-36.61,True,44.78,-35.22,True
4312302,78.98,51.7,80.0,Miraguaí,RS,61.0,0.885,1.0,-5.0,-4.368,-4.515,51.7,-28.3,True,25.49,-54.51,True,24.61,-55.39,True
4312401,65.93,39.8,80.0,Montenegro,RS,717.0,0.908,1.0,-5.0,-4.368,-4.862,39.8,-40.2,True,13.59,-66.41,True,10.63,-69.37,True
4312450,72.96,47.4,80.0,Morro Redondo,RS,73.0,0.836,1.0,-5.0,-4.368,-4.537,47.4,-32.6,True,21.19,-58.81,True,20.18,-59.82,True
4312500,51.38,40.8,80.0,Mostardas,RS,148.0,0.878,1.0,-5.0,-4.368,-4.637,40.8,-39.2,True,14.59,-65.41,True,12.98,-67.02,True
4312658,66.12,58.2,80.0,Não-Me-Toque,RS,181.0,0.873,1.0,-5.0,-4.368,-4.668,58.2,-21.8,True,31.99,-48.01,True,30.19,-49.81,True
4312708,42.12,52.4,80.0,Nonoai,RS,145.0,0.938,1.0,5.0,-4.368,-0.431,52.4,-27.6,True,26.19,-53.81,True,49.82,-30.18,True
4312807,82.28,60.6,80.0,Nova Araçá,RS,73.0,0.836,1.0,-5.0,-4.368,-4.537,60.6,-19.4,True,34.39,-45.61,True,33.38,-46.62,True
4312906,77.91,51.8,80.0,Nova Bassano,RS,84.0,0.893,1.0,-5.0,-4.368,-4.555,51.8,-28.2,True,25.59,-54.41,True,24.47,-55.53,True
4313037,86.19,80.7,80.0,Nova Esperança do Sul,RS,54.0,0.926,1.0,-5.0,-4.368,-4.502,80.7,0.7,False,54.49,-25.51,True,53.69,-26.31,True
4313060,72.08,45.3,80.0,Nova Hartz,RS,278.0,0.878,1.0,-5.0,-4.368,-4.735,45.3,-34.7,True,19.09,-60.91,True,16.89,-63.11,True
4313201,91.67,52.3,80.0,Nova Petrópolis,RS,266.0,0.921,1.0,-5.0,-4.368,-4.729,52.3,-27.7,True,26.09,-53.91,True,23.93,-56.07,True
4313300,78.78,61.1,80.0,Nova Prata,RS,277.0,0.888,1.0,-5.0,-4.368,-4.735,61.1,-18.9,True,34.89,-45.11,True,32.69,-47.31,True
4313375,57.28,64.9,80.0,Nova Santa Rita,RS,420.0,0.85,1.0,5.0,-4.368,1.978,64.9,-15.1,True,38.69,-41.31,True,76.77,-3.23,True
4313409,62.37,36.0,80.0,Novo Hamburgo,RS,2460.0,0.831,1.0,-5.0,-4.368,-4.952,36.0,-44.0,True,9.79,-70.21,True,6.29,-73.71,True
4313508,67.79,44.5,80.0,Osório,RS,557.0,0.838,1.0,-5.0,-4.368,-4.833,44.5,-35.5,True,18.29,-61.71,True,15.5,-64.5,True
4313656,53.49,45.2,80.0,Palmares do Sul,RS,191.0,0.791,1.0,-5.0,-4.368,-4.677,45.2,-34.8,True,18.99,-61.01,True,17.14,-62.86,True
4313706,48.72,49.5,80.0,Palmeira das Missões,RS,345.0,0.814,1.0,0.78,-4.368,-1.109,49.5,-30.5,True,23.29,-56.71,True,42.85,-37.15,True
4313805,84.12,68.4,80.0,Palmitinho,RS,92.0,0.967,1.0,-5.0,-4.368,-4.567,68.4,-11.6,True,42.19,-37.81,True,41.0,-39.0,True
4313904,75.28,51.2,80.0,Panambi,RS,554.0,0.926,1.0,-5.0,-4.368,-4.832,51.2,-28.8,True,24.99,-55.01,True,22.21,-57.79,True
4313953,72.52,25.7,80.0,Pantano Grande,RS,123.0,0.837,1.0,-5.0,-4.368,-4.608,25.7,-54.3,True,0.0,-80.0,True,0.0,-80.0,True
4314001,92.98,60.0,80.0,Paraí,RS,108.0,0.907,1.0,-5.0,-4.368,-4.589,60.0,-20.0,True,33.79,-46.21,True,32.46,-47.54,True
4314035,73.01,54.0,80.0,Pareci Novo,RS,53.0,0.906,1.0,-5.0,-4.368,-4.5,54.0,-26.0,True,27.79,-52.21,True,27.0,-53.0,True
4314050,57.83,37.8,80.0,Parobé,RS,690.0,0.913,1.0,-5.0,-4.368,-4.858,37.8,-42.2,True,11.59,-68.41,True,8.65,-71.35,True
4314076,88.54,50.2,80.0,Passo do Sobrado,RS,54.0,0.963,1.0,-5.0,-4.368,-4.502,50.2,-29.8,True,23.99,-56.01,True,23.19,-56.81,True
4314100,58.54,38.5,80.0,Passo Fundo,RS,2178.0,0.828,1.0,-5.0,-4.368,-4.947,38.5,-41.5,True,12.29,-67.71,True,8.82,-71.18,True
4314159,63.58,40.7,80.0,Paverama,RS,63.0,0.952,1.0,-5.0,-4.368,-4.519,40.7,-39.3,True,14.49,-65.51,True,13.58,-66.42,True
4314209,67.71,22.3,80.0,Pedro Osório,RS,61.0,0.836,1.0,-5.0,-4.368,-4.515,22.3,-57.7,True,0.0,-80.0,True,0.0,-80.0,True
4314407,50.42,39.4,80.0,Pelotas,RS,2736.0,0.719,1.0,-5.0,-4.368,-4.957,39.4,-40.6,True,13.19,-66.81,True,9.66,-70.34,True
4314423,85.93,57.1,80.0,Picada Café,RS,54.0,0.963,1.0,-5.0,-4.368,-4.502,57.1,-22.9,True,30.89,-49.11,True,30.09,-49.91,True
4314506,67.1,50.2,80.0,Pinheiro Machado,RS,90.0,0.9,1.0,-5.0,-4.368,-4.564,50.2,-29.8,True,23.99,-56.01,True,22.82,-57.18,True
4314605,60.04,42.8,80.0,Piratini,RS,145.0,0.938,1.0,-5.0,-4.368,-4.633,42.8,-37.2,True,16.59,-63.41,True,15.0,-65.0,True
4314704,72.47,54.1,80.0,Planalto,RS,102.0,0.961,1.0,-5.0,-4.368,-4.581,54.1,-25.9,True,27.89,-52.11,True,26.61,-53.39,True
4314803,56.04,39.7,80.0,Portão,RS,373.0,0.85,1.0,-5.0,-4.368,-4.779,39.7,-40.3,True,13.49,-66.51,True,11.02,-68.98,True
4315107,71.76,52.9,80.0,Porto Xavier,RS,72.0,0.972,1.0,-5.0,-4.368,-4.535,52.9,-27.1,True,26.69,-53.31,True,25.69,-54.31,True
4315149,87.03,56.3,80.0,Presidente Lucena,RS,50.0,0.92,1.0,-5.0,-4.368,-4.494,56.3,-23.7,True,30.09,-49.91,True,29.33,-50.67,True
4315305,54.77,36.3,80.0,Quaraí,RS,270.0,0.904,1.0,-5.0,-4.368,-4.731,36.3,-43.7,True,10.09,-69.91,True,7.91,-72.09,True
4315404,81.44,60.0,80.0,Redentora,RS,61.0,0.967,0.0,-5.0,-4.368,-4.515,60.0,-20.0,True,33.79,-46.21,True,32.91,-47.09,True
4315503,45.49,33.0,80.0,Restinga Seca,RS,146.0,0.801,1.0,-5.0,-4.368,-4.635,33.0,-47.0,True,6.79,-73.21,True,5.19,-74.81,True
4315602,54.17,43.2,80.0,Rio Grande,RS,1943.0,0.782,1.0,-5.0,-4.368,-4.941,43.2,-36.8,True,16.99,-63.01,True,13.55,-66.45,True
4315701,73.36,63.4,80.0,Rio Pardo,RS,368.0,0.861,1.0,-5.0,-4.368,-4.777,63.4,-16.6,True,37.19,-42.81,True,34.74,-45.26,True
4315800,75.61,45.0,80.0,Roca Sales,RS,98.0,0.847,1.0,-5.0,-4.368,-4.576,45.0,-35.0,True,18.79,-61.21,True,17.55,-62.45,True
4315909,88.57,48.8,80.0,Rodeio Bonito,RS,73.0,0.945,1.0,-5.0,-4.368,-4.537,48.8,-31.2,True,22.59,-57.41,True,21.58,-58.42,True
4316006,88.63,66.6,80.0,Rolante,RS,200.0,0.95,1.0,-5.0,-4.368,-4.684,66.6,-13.4,True,40.39,-39.61,True,38.5,-41.5,True
4316105,75.29,53.7,80.0,Ronda Alta,RS,84.0,0.929,1.0,-5.0,-4.368,-4.555,53.7,-26.3,True,27.49,-52.51,True,26.37,-53.63,True
4316402,35.19,34.1,80.0,Rosário do Sul,RS,346.0,0.809,1.0,-1.09,-4.368,-2.291,34.1,-45.9,True,7.89,-72.11,True,20.36,-59.64,True
4316451,81.46,50.9,80.0,Salto do Jacuí,RS,85.0,0.894,1.0,-5.0,-4.368,-4.556,50.9,-29.1,True,24.69,-55.31,True,23.56,-56.44,True
4316501,88.12,70.4,80.0,Salvador do Sul,RS,65.0,0.938,1.0,-5.0,-4.368,-4.523,70.4,-9.6,True,44.19,-35.81,True,43.26,-36.74,True
4316600,74.42,43.2,80.0,Sananduva,RS,174.0,0.92,1.0,-5.0,-4.368,-4.662,43.2,-36.8,True,16.99,-63.01,True,15.23,-64.77,True
4316709,66.04,37.9,80.0,Santa Bárbara do Sul,RS,91.0,0.923,1.0,-5.0,-4.368,-4.565,37.9,-42.1,True,11.69,-68.31,True,10.51,-69.49,True
4316758,91.08,54.2,80.0,Santa Clara do Sul,RS,83.0,0.952,1.0,-5.0,-4.368,-4.553,54.2,-25.8,True,27.99,-52.01,True,26.88,-53.12,True
4316808,64.84,43.8,80.0,Santa Cruz do Sul,RS,1195.0,0.864,1.0,-5.0,-4.368,-4.909,43.8,-36.2,True,17.59,-62.41,True,14.34,-65.66,True
4316907,65.32,39.7,80.0,Santa Maria,RS,2183.0,0.776,1.0,-5.0,-4.368,-4.947,39.7,-40.3,True,13.49,-66.51,True,10.02,-69.98,True
4317103,49.75,44.5,80.0,Sant'Ana do Livramento,RS,832.0,0.82,1.0,-5.0,-4.368,-4.877,44.5,-35.5,True,18.29,-61.71,True,15.24,-64.76,True
4317202,72.42,58.8,80.0,Santa Rosa,RS,759.0,0.935,1.0,-5.0,-4.368,-4.868,58.8,-21.2,True,32.59,-47.41,True,29.59,-50.41,True
4317301,56.01,45.4,80.0,Santa Vitória do Palmar,RS,305.0,0.833,1.0,-5.0,-4.368,-4.75,45.4,-34.6,True,19.19,-60.81,True,16.9,-63.1,True
4317400,72.84,61.2,80.0,Santiago,RS,432.0,0.907,1.0,-5.0,-4.368,-4.8,61.2,-18.8,True,34.99,-45.01,True,32.4,-47.6,True
4317509,64.36,41.5,80.0,Santo Ângelo,RS,667.0,0.919,1.0,-5.0,-4.368,-4.854,41.5,-38.5,True,15.29,-64.71,True,12.38,-67.62,True
4317608,77.32,61.7,80.0,Santo Antônio da Patrulha,RS,333.0,0.895,1.0,-5.0,-4.368,-4.763,61.7,-18.3,True,35.49,-44.51,True,33.12,-46.88,True
4317707,73.47,53.0,80.0,Santo Antônio das Missões,RS,110.0,0.882,1.0,-5.0,-4.368,-4.592,53.0,-27.0,True,26.79,-53.21,True,25.45,-54.55,True
4317806,77.71,69.9,80.0,Santo Augusto,RS,153.0,0.961,1.0,-5.0,-4.368,-4.642,69.9,-10.1,True,43.69,-36.31,True,42.05,-37.95,True
4317905,76.02,60.5,80.0,Santo Cristo,RS,142.0,0.979,1.0,-5.0,-4.368,-4.63,60.5,-19.5,True,34.29,-45.71,True,32.72,-47.28,True
4318002,65.4,46.4,80.0,São Borja,RS,636.0,0.774,1.0,-5.0,-4.368,-4.849,46.4,-33.6,True,20.19,-59.81,True,17.31,-62.69,True
4318101,58.21,45.6,80.0,São Francisco de Assis,RS,144.0,0.785,1.0,-5.0,-4.368,-4.632,45.6,-34.4,True,19.39,-60.61,True,17.81,-62.19,True
4318200,56.8,37.7,80.0,São Francisco de Paula,RS,271.0,0.911,1.0,-5.0,-4.368,-4.732,37.7,-42.3,True,11.49,-68.51,True,9.31,-70.69,True
4318309,61.13,35.6,80.0,São Gabriel,RS,661.0,0.806,1.0,-5.0,-4.368,-4.853,35.6,-44.4,True,9.39,-70.61,True,6.48,-73.52,True
4318408,81.83,71.9,80.0,São Jerônimo,RS,156.0,0.853,1.0,-5.0,-4.368,-4.645,71.9,-8.1,True,45.69,-34.31,True,44.03,-35.97,True
4318424,76.53,70.3,80.0,São João da Urtiga,RS,55.0,0.964,1.0,-5.0,-4.368,-4.504,70.3,-9.7,True,44.09,-35.91,True,43.28,-36.72,True
4318507,53.9,38.2,80.0,São José do Norte,RS,293.0,0.829,1.0,-5.0,-4.368,-4.743,38.2,-41.8,True,11.99,-68.01,True,9.74,-70.26,True
4318606,62.54,37.2,80.0,São José do Ouro,RS,65.0,0.923,1.0,-5.0,-4.368,-4.523,37.2,-42.8,True,10.99,-69.01,True,10.06,-69.94,True
4318705,57.01,37.2,80.0,São Leopoldo,RS,2539.0,0.724,1.0,-5.0,-4.368,-4.954,37.2,-42.8,True,10.99,-69.01,True,7.48,-72.52,True
4318804,79.09,58.7,80.0,São Lourenço do Sul,RS,443.0,0.801,1.0,-5.0,-4.368,-4.803,58.7,-21.3,True,32.49,-47.51,True,29.88,-50.12,True
4318903,80.28,42.3,80.0,São Luiz Gonzaga,RS,399.0,0.922,1.0,-5.0,-4.368,-4.789,42.3,-37.7,True,16.09,-63.91,True,13.57,-66.43,True
4319000,83.78,38.3,80.0,São Marcos,RS,171.0,0.889,1.0,-5.0,-4.368,-4.659,38.3,-41.7,True,12.09,-67.91,True,10.35,-69.65,True
4319109,83.57,64.5,80.0,São Martinho,RS,65.0,0.908,1.0,-5.0,-4.368,-4.523,64.5,-15.5,True,38.29,-41.71,True,37.36,-42.64,True
4319158,76.3,47.5,80.0,São Miguel das Missões,RS,78.0,0.962,1.0,-5.0,-4.368,-4.545,47.5,-32.5,True,21.29,-58.71,True,20.23,-59.77,True
4319356,80.67,58.8,80.0,São Pedro da Serra,RS,56.0,0.964,1.0,-5.0,-4.368,-4.506,58.8,-21.2,True,32.59,-47.41,True,31.76,-48.24,True
4319406,77.14,61.6,80.0,São Pedro do Sul,RS,119.0,0.857,1.0,-5.0,-4.368,-4.604,61.6,-18.4,True,35.39,-44.61,True,33.98,-46.02,True
4319505,57.7,37.1,80.0,São Sebastião do Caí,RS,234.0,0.893,1.0,-5.0,-4.368,-4.709,37.1,-42.9,True,10.89,-69.11,True,8.85,-71.15,True
4319604,82.29,49.7,80.0,São Sepé,RS,170.0,0.853,1.0,-5.0,-4.368,-4.658,49.7,-30.3,True,23.49,-56.51,True,21.75,-58.25,True
4319802,77.33,45.7,80.0,São Vicente do Sul,RS,91.0,0.901,1.0,-5.0,-4.368,-4.565,45.7,-34.3,True,19.49,-60.51,True,18.31,-61.69,True
4319901,72.77,41.1,80.0,Sapiranga,RS,977.0,0.845,1.0,-5.0,-4.368,-4.893,41.1,-38.9,True,14.89,-65.11,True,11.74,-68.26,True
4320008,59.14,48.0,80.0,Sapucaia do Sul,RS,1541.0,0.901,1.0,-5.0,-4.368,-4.927,48.0,-32.0,True,21.79,-58.21,True,18.44,-61.56,True
4320107,71.47,47.7,80.0,Sarandi,RS,253.0,0.846,1.0,-5.0,-4.368,-4.721,47.7,-32.3,True,21.49,-58.51,True,19.37,-60.63,True
4320206,83.74,68.0,80.0,Seberi,RS,142.0,0.908,1.0,-5.0,-4.368,-4.63,68.0,-12.0,True,41.79,-38.21,True,40.22,-39.78,True
4320263,75.0,84.9,80.0,Segredo,RS,59.0,0.864,1.0,5.0,-4.368,-2.234,84.9,4.9,False,58.69,-21.31,True,71.5,-8.5,True
4320404,83.22,50.7,80.0,Serafina Corrêa,RS,177.0,0.814,1.0,-5.0,-4.368,-4.665,50.7,-29.3,True,24.49,-55.51,True,22.71,-57.29,True
4320677,69.64,36.3,80.0,Sinimbu,RS,70.0,0.9,1.0,-5.0,-4.368,-4.532,36.3,-43.7,True,10.09,-69.91,True,9.11,-70.89,True
4320701,82.34,70.8,80.0,Sobradinho,RS,126.0,0.952,1.0,-5.0,-4.368,-4.612,70.8,-9.2,True,44.59,-35.41,True,43.13,-36.87,True
4320800,66.25,61.9,80.0,Soledade,RS,283.0,0.876,1.0,-4.35,-4.368,-4.357,61.9,-18.1,True,35.69,-44.31,True,35.76,-44.24,True
4320859,59.69,24.7,80.0,Tabaí,RS,68.0,0.868,1.0,-5.0,-4.368,-4.528,24.7,-55.3,True,0.0,-80.0,True,0.0,-80.0,True
4320909,69.7,46.2,80.0,Tapejara,RS,348.0,0.945,1.0,-5.0,-4.368,-4.769,46.2,-33.8,True,19.99,-60.01,True,17.58,-62.42,True
4321006,61.35,68.4,80.0,Tapera,RS,108.0,0.935,1.0,5.0,-4.368,-1.083,68.4,-11.6,True,42.19,-37.81,True,61.9,-18.1,True
4321105,58.59,59.3,80.0,Tapes,RS,155.0,0.852,1.0,0.71,-4.368,-2.151,59.3,-20.7,True,33.09,-46.91,True,46.4,-33.6,True
4321204,63.93,44.6,80.0,Taquara,RS,518.0,0.946,1.0,-5.0,-4.368,-4.824,44.6,-35.4,True,18.39,-61.61,True,15.66,-64.34,True
4321303,49.6,13.2,80.0,Taquari,RS,277.0,0.816,1.0,-5.0,-4.368,-4.735,13.2,-66.8,True,0.0,-80.0,True,0.0,-80.0,True
4321402,67.61,65.0,80.0,Tenente Portela,RS,118.0,0.949,1.0,-2.61,-4.368,-3.715,65.0,-15.0,True,38.79,-41.21,True,42.71,-37.29,True
4321436,66.9,60.3,80.0,Terra de Areia,RS,121.0,0.868,1.0,-5.0,-4.368,-4.606,60.3,-19.7,True,34.09,-45.91,True,32.66,-47.34,True
4321451,83.41,62.9,80.0,Teutônia,RS,275.0,0.975,1.0,-5.0,-4.368,-4.734,62.9,-17.1,True,36.69,-43.31,True,34.5,-45.5,True
4321501,62.86,44.0,80.0,Torres,RS,526.0,0.835,1.0,-5.0,-4.368,-4.826,44.0,-36.0,True,17.79,-62.21,True,15.05,-64.95,True
4321600,54.39,36.7,80.0,Tramandaí,RS,768.0,0.779,1.0,-5.0,-4.368,-4.869,36.7,-43.3,True,10.49,-69.51,True,7.48,-72.52,True
4321667,87.85,53.5,80.0,Três Cachoeiras,RS,121.0,0.942,1.0,-5.0,-4.368,-4.606,53.5,-26.5,True,27.29,-52.71,True,25.86,-54.14,True
4321709,55.48,42.2,80.0,Três Coroas,RS,275.0,0.869,1.0,-5.0,-4.368,-4.734,42.2,-37.8,True,15.99,-64.01,True,13.8,-66.2,True
4321808,79.03,51.2,80.0,Três de Maio,RS,225.0,0.938,1.0,-5.0,-4.368,-4.702,51.2,-28.8,True,24.99,-55.01,True,22.99,-57.01,True
4321857,80.96,62.5,80.0,Três Palmeiras,RS,81.0,0.864,1.0,-5.0,-4.368,-4.55,62.5,-17.5,True,36.29,-43.71,True,35.2,-44.8,True
4321907,82.86,57.0,80.0,Três Passos,RS,279.0,0.925,1.0,-5.0,-4.368,-4.736,57.0,-23.0,True,30.79,-49.21,True,28.58,-51.42,True
