id_municipio,nome_municipio,sigla_uf,nome_regiao,n_alunos_2024,presenca_2024,taxa_presentes_2024,taxa_alf_2024,risco_previsto_2024,idhm,ivs,cluster,alerta_participacao
4125100,São João do Triunfo,PR,Sul,215.0,0.888,0.801,0.712,0.363,0.629,0.266,1,False
3108305,Borda da Mata,MG,Sudeste,175.0,0.949,0.801,0.76,0.367,0.73,0.205,1,False
5214606,Niquelândia,GO,Centro-Oeste,339.0,0.965,0.801,0.773,0.315,0.715,0.266,1,False
5218508,Quirinópolis,GO,Centro-Oeste,564.0,0.965,0.801,0.773,0.287,0.74,0.234,1,False
4118105,Paranacity,PR,Sul,141.0,0.929,0.802,0.745,0.349,0.717,0.224,1,False
3553609,Tapiratiba,SP,Sudeste,118.0,0.941,0.802,0.754,0.404,0.751,0.164,1,False
4124509,Santo Inácio,PR,Sul,92.0,0.935,0.802,0.75,0.319,0.739,0.235,1,False
3133709,Itatiaiuçu,MG,Sudeste,192.0,0.844,0.802,0.677,0.344,0.677,0.276,1,False
4200804,Anchieta,SC,Sul,76.0,0.868,0.803,0.697,0.48,0.699,0.225,1,False
3148004,Patos de Minas,MG,Sudeste,1416.0,0.904,0.803,0.726,0.359,0.765,0.194,1,False
5211701,Jandaia,GO,Centro-Oeste,63.0,0.968,0.803,0.778,0.232,0.707,0.294,1,False
3152600,Pouso Alto,MG,Sudeste,66.0,0.924,0.803,0.742,0.372,0.71,0.247,1,False
3133105,Itanhandu,MG,Sudeste,115.0,0.93,0.804,0.748,0.324,0.739,0.178,1,False
3520442,Ilha Solteira,SP,Sudeste,240.0,0.871,0.804,0.7,0.339,0.812,0.131,1,False
3120870,Curral de Dentro,MG,Sudeste,107.0,0.953,0.804,0.766,0.39,0.585,0.445,0,False
4110805,Iretama,PR,Sul,170.0,0.9,0.804,0.724,0.358,0.665,0.305,1,False
3131901,Itabirito,MG,Sudeste,732.0,0.928,0.804,0.746,0.404,0.73,0.207,1,False
4204509,Corupá,SC,Sul,232.0,0.815,0.804,0.655,0.474,0.78,0.137,1,False
3203502,Montanha,ES,Sudeste,236.0,0.932,0.805,0.75,0.336,0.667,0.32,1,False
2208700,Redenção do Gurguéia,PI,Nordeste,77.0,1.0,0.805,0.805,0.458,0.589,0.566,0,False
5217401,Pires do Rio,GO,Centro-Oeste,303.0,0.848,0.805,0.683,0.311,0.744,0.203,1,False
3117504,Conceição do Mato Dentro,MG,Sudeste,246.0,0.837,0.806,0.675,0.422,0.634,0.429,0,False
3126208,Formoso,MG,Sudeste,105.0,0.981,0.806,0.79,0.407,0.64,0.432,0,False
2615706,Triunfo,PE,Nordeste,139.0,0.964,0.806,0.777,0.292,0.67,0.331,0,False
3169208,Tombos,MG,Sudeste,69.0,0.971,0.806,0.783,0.289,0.718,0.256,1,False
5218300,Posse,GO,Centro-Oeste,404.0,0.983,0.806,0.792,0.411,0.659,0.405,0,False
5215702,Palmeiras de Goiás,GO,Centro-Oeste,393.0,0.906,0.806,0.73,0.346,0.698,0.267,1,False
4101903,Assaí,PR,Sul,177.0,0.904,0.806,0.729,0.297,0.728,0.255,1,False
3526001,Junqueirópolis,SP,Sudeste,199.0,0.96,0.806,0.774,0.37,0.745,0.19,1,False
5108857,Nova Marilândia,MT,Centro-Oeste,66.0,0.939,0.806,0.758,0.458,0.704,0.362,1,False
4102000,Assis Chateaubriand,PR,Sul,430.0,0.914,0.807,0.737,0.339,0.729,0.256,1,False
5106109,Nossa Senhora do Livramento,MT,Centro-Oeste,125.0,0.952,0.807,0.768,0.468,0.638,0.514,0,False
2706000,Olivença,AL,Nordeste,177.0,0.994,0.807,0.802,0.554,0.493,0.57,0,False
2301406,Aratuba,CE,Nordeste,178.0,0.989,0.807,0.798,0.123,0.622,0.459,0,False
3513702,Descalvado,SP,Sudeste,251.0,0.928,0.807,0.749,0.402,0.76,0.193,1,False
3532702,Nipoã,SP,Sudeste,70.0,0.814,0.807,0.657,0.338,0.713,0.189,1,False
3149606,Pequi,MG,Sudeste,60.0,0.95,0.807,0.767,0.31,0.674,0.216,1,False
5221502,Turvânia,GO,Centro-Oeste,57.0,1.0,0.807,0.807,0.264,0.697,0.305,1,False
4214508,Rio do Campo,SC,Sul,70.0,0.814,0.807,0.657,0.475,0.729,0.22,1,False
3166204,Senhora dos Remédios,MG,Sudeste,85.0,0.976,0.807,0.788,0.391,0.626,0.373,0,False
3159902,Santo Antônio do Amparo,MG,Sudeste,174.0,0.925,0.807,0.747,0.365,0.672,0.254,1,False
3105103,Bambuí,MG,Sudeste,181.0,0.89,0.807,0.718,0.317,0.741,0.245,1,False
3128253,Guaraciama,MG,Sudeste,61.0,0.852,0.808,0.689,0.325,0.677,0.406,1,False
3203056,Jaguaré,ES,Sudeste,479.0,0.902,0.808,0.729,0.343,0.678,0.295,1,False
4104105,Campo do Tenente,PR,Sul,111.0,0.892,0.808,0.721,0.406,0.686,0.302,1,False
3124500,Estiva,MG,Sudeste,105.0,0.943,0.808,0.762,0.285,0.691,0.222,1,False
3120706,Cruzeiro da Fortaleza,MG,Sudeste,77.0,0.948,0.808,0.766,0.294,0.696,0.242,1,False
5208301,Divinópolis de Goiás,GO,Centro-Oeste,75.0,0.973,0.808,0.787,0.275,0.653,0.313,0,False
3147600,Passa Quatro,MG,Sudeste,149.0,0.946,0.809,0.765,0.35,0.715,0.231,1,False
3116308,Cipotânea,MG,Sudeste,50.0,0.94,0.809,0.76,0.347,0.579,0.414,0,False
3143005,Monte Belo,MG,Sudeste,153.0,0.922,0.809,0.745,0.349,0.688,0.223,1,False
4125753,São Pedro do Iguaçu,PR,Sul,81.0,0.84,0.809,0.679,0.302,0.683,0.268,1,False
2707503,Porto Real do Colégio,AL,Nordeste,179.0,0.877,0.809,0.709,0.566,0.551,0.524,0,False
4212007,Palma Sola,SC,Sul,107.0,0.832,0.809,0.673,0.487,0.704,0.266,1,False
2300150,Acarape,CE,Nordeste,174.0,0.966,0.81,0.782,0.168,0.606,0.424,0,False
3505302,Barra Bonita,SP,Sudeste,228.0,0.921,0.81,0.746,0.37,0.788,0.141,1,False
2206001,Marcos Parente,PI,Nordeste,63.0,1.0,0.81,0.81,0.456,0.59,0.423,0,False
3140902,Matipó,MG,Sudeste,252.0,0.98,0.81,0.794,0.4,0.631,0.372,0,False
2612000,Sairé,PE,Nordeste,79.0,1.0,0.81,0.81,0.36,0.585,0.419,0,False
3121407,Desterro de Entre Rios,MG,Sudeste,65.0,0.892,0.81,0.723,0.374,0.639,0.396,1,False
3202504,Ibiraçu,ES,Sudeste,127.0,0.913,0.81,0.74,0.265,0.726,0.211,1,False
4121703,Reserva,PR,Sul,356.0,0.846,0.811,0.685,0.411,0.618,0.395,0,False
3204708,São Gabriel da Palha,ES,Sudeste,369.0,0.916,0.811,0.743,0.343,0.709,0.248,1,False
4112405,Japurá,PR,Sul,94.0,0.957,0.811,0.777,0.274,0.712,0.254,1,False
3135308,Japaraíba,MG,Sudeste,58.0,0.914,0.811,0.741,0.294,0.721,0.21,1,False
3109709,Cachoeira de Minas,MG,Sudeste,151.0,0.914,0.812,0.742,0.35,0.706,0.224,1,False
1505908,Porto de Moz,PA,Norte,484.0,0.888,0.812,0.721,0.658,0.503,0.698,0,False
3147303,Paraisópolis,MG,Sudeste,200.0,0.93,0.812,0.755,0.345,0.729,0.229,1,False
4115754,Mauá da Serra,PR,Sul,168.0,0.887,0.812,0.72,0.371,0.652,0.277,1,False
3170503,Urucânia,MG,Sudeste,110.0,0.873,0.812,0.709,0.365,0.633,0.304,1,False
2616506,Xexéu,PE,Nordeste,162.0,0.988,0.812,0.802,0.416,0.552,0.591,0,False
3523701,Itirapuã,SP,Sudeste,61.0,0.787,0.812,0.639,0.371,0.707,0.198,1,True
3150539,Pingo-d'Água,MG,Sudeste,52.0,0.923,0.812,0.75,0.406,0.619,0.425,1,False
2303600,Catarina,CE,Nordeste,64.0,1.0,0.812,0.812,0.166,0.618,0.475,0,False
5213509,Monte Alegre de Goiás,GO,Centro-Oeste,71.0,0.901,0.812,0.732,0.354,0.615,0.47,0,False
5210406,Itaberaí,GO,Centro-Oeste,547.0,0.956,0.813,0.777,0.334,0.719,0.253,1,False
2205409,Joaquim Pires,PI,Nordeste,189.0,0.989,0.813,0.804,0.498,0.522,0.475,0,False
3164704,São Sebastião do Paraíso,MG,Sudeste,716.0,0.933,0.813,0.758,0.421,0.722,0.247,1,False
5200134,Acreúna,GO,Centro-Oeste,279.0,0.939,0.813,0.763,0.292,0.686,0.314,1,False
3149705,Perdigão,MG,Sudeste,166.0,0.904,0.813,0.735,0.325,0.703,0.222,1,False
3159001,Santana do Riacho,MG,Sudeste,65.0,0.908,0.814,0.738,0.36,0.665,0.291,1,False
5209150,Gouvelândia,GO,Centro-Oeste,59.0,1.0,0.814,0.814,0.281,0.674,0.35,1,False
3519006,Herculândia,SP,Sudeste,91.0,0.945,0.814,0.769,0.384,0.727,0.28,1,False
3145901,Ouro Branco,MG,Sudeste,416.0,0.93,0.814,0.757,0.33,0.764,0.251,1,False
5213087,Minaçu,GO,Centro-Oeste,290.0,0.948,0.815,0.772,0.311,0.707,0.298,1,False
3527108,Lins,SP,Sudeste,676.0,0.933,0.815,0.76,0.37,0.786,0.181,1,False
2104008,Esperantinópolis,MA,Nordeste,189.0,1.0,0.815,0.815,0.437,0.586,0.542,0,False
3148202,Patrocínio do Muriaé,MG,Sudeste,60.0,0.9,0.815,0.733,0.311,0.682,0.247,1,False
3102308,Alvinópolis,MG,Sudeste,121.0,0.893,0.815,0.727,0.341,0.676,0.32,1,False
5107206,Rio Branco,MT,Centro-Oeste,62.0,0.871,0.815,0.71,0.342,0.707,0.32,1,False
3202900,Itarana,ES,Sudeste,85.0,0.953,0.815,0.776,0.294,0.684,0.242,1,False
4202131,Bela Vista do Toldo,SC,Sul,69.0,0.942,0.815,0.768,0.504,0.675,0.266,1,False
5203500,Bom Jesus de Goiás,GO,Centro-Oeste,282.0,0.961,0.815,0.784,0.301,0.701,0.327,1,False
3202009,Dores do Rio Preto,ES,Sudeste,108.0,0.954,0.816,0.778,0.307,0.654,0.284,1,False
4124400,Santo Antônio do Sudoeste,PR,Sul,274.0,0.891,0.816,0.726,0.34,0.671,0.279,1,False
2311900,Saboeiro,CE,Nordeste,144.0,0.979,0.816,0.799,0.136,0.575,0.436,0,False
3200169,Água Doce do Norte,ES,Sudeste,162.0,0.938,0.816,0.765,0.341,0.652,0.315,1,False
5107925,Sorriso,MT,Centro-Oeste,1945.0,0.88,0.816,0.718,0.487,0.744,0.22,1,False
2201150,Baixa Grande do Ribeiro,PI,Nordeste,204.0,0.985,0.816,0.804,0.528,0.564,0.51,0,False
4127304,Terra Rica,PR,Sul,192.0,0.906,0.816,0.74,0.317,0.71,0.253,1,False
2302206,Beberibe,CE,Nordeste,691.0,0.978,0.817,0.799,0.147,0.638,0.456,0,False
3114501,Carmópolis de Minas,MG,Sudeste,179.0,0.944,0.817,0.771,0.351,0.7,0.217,1,False
2103901,Duque Bacelar,MA,Nordeste,176.0,0.96,0.817,0.784,0.346,0.533,0.52,0,False
4128658,Virmond,PR,Sul,62.0,0.968,0.817,0.79,0.282,0.722,0.377,1,False
3135902,Jesuânia,MG,Sudeste,66.0,0.909,0.817,0.742,0.381,0.658,0.301,1,False
2307700,Maranguape,CE,Nordeste,1125.0,0.975,0.817,0.796,0.211,0.659,0.456,0,False
3160405,Santo Antônio do Monte,MG,Sudeste,293.0,0.969,0.817,0.792,0.34,0.724,0.178,1,False
2607950,Jaqueira,PE,Nordeste,72.0,0.986,0.817,0.806,0.388,0.575,0.609,0,False
3202652,Irupi,ES,Sudeste,155.0,0.916,0.817,0.748,0.329,0.637,0.265,0,False
3165305,São Vicente de Minas,MG,Sudeste,79.0,0.899,0.817,0.734,0.371,0.715,0.229,1,False
4114203,Mandaguari,PR,Sul,454.0,0.903,0.817,0.738,0.312,0.751,0.207,1,False
3203700,Muniz Freire,ES,Sudeste,184.0,0.951,0.817,0.777,0.319,0.645,0.35,1,False
1100189,Pimenta Bueno,RO,Norte,526.0,0.897,0.818,0.734,0.384,0.71,0.241,1,False
3204054,Pedro Canário,ES,Sudeste,338.0,0.926,0.818,0.757,0.364,0.654,0.42,1,False
3163508,São José do Jacuri,MG,Sudeste,57.0,0.965,0.818,0.789,0.342,0.566,0.395,0,False
3110707,Cambuquira,MG,Sudeste,121.0,0.909,0.818,0.744,0.344,0.699,0.237,1,False
3166907,Serrania,MG,Sudeste,81.0,0.951,0.818,0.778,0.439,0.677,0.293,1,False
4127700,Toledo,PR,Sul,1829.0,0.869,0.819,0.712,0.362,0.768,0.171,1,False
5204706,Campinorte,GO,Centro-Oeste,152.0,0.947,0.819,0.776,0.362,0.688,0.267,1,False
2106300,Magalhães de Almeida,MA,Nordeste,146.0,0.986,0.819,0.808,0.38,0.567,0.537,0,False
3111002,Campestre,MG,Sudeste,201.0,0.91,0.82,0.746,0.38,0.698,0.236,1,False
2200053,Acauã,PI,Nordeste,62.0,0.984,0.82,0.806,0.379,0.528,0.432,0,False
3156304,Rodeiro,MG,Sudeste,128.0,0.953,0.82,0.781,0.357,0.668,0.191,1,False
3202553,Ibitirama,ES,Sudeste,178.0,0.966,0.82,0.792,0.33,0.622,0.337,1,False
3138005,Laranjal,MG,Sudeste,58.0,0.862,0.82,0.707,0.323,0.714,0.193,1,False
2204600,Hugo Napoleão,PI,Nordeste,53.0,0.943,0.82,0.774,0.37,0.599,0.438,0,False
3519808,Icém,SP,Sudeste,57.0,0.877,0.82,0.719,0.382,0.72,0.287,1,False
5206305,Cristianópolis,GO,Centro-Oeste,51.0,0.98,0.82,0.804,0.233,0.688,0.196,1,False
5220405,São Simão,GO,Centro-Oeste,239.0,0.908,0.82,0.745,0.267,0.72,0.238,1,False
3120508,Cristina,MG,Sudeste,131.0,0.977,0.82,0.802,0.331,0.668,0.288,1,False
3169406,Três Pontas,MG,Sudeste,574.0,0.941,0.82,0.772,0.378,0.731,0.222,1,False
4107546,Espigão Alto do Iguaçu,PR,Sul,81.0,0.963,0.821,0.79,0.352,0.636,0.33,0,False
3202256,Governador Lindenberg,ES,Sudeste,119.0,0.891,0.821,0.731,0.234,0.694,0.216,1,False
2606507,Iati,PE,Nordeste,187.0,0.925,0.821,0.759,0.419,0.528,0.566,0,False
2516706,Teixeira,PB,Nordeste,127.0,0.969,0.821,0.795,0.549,0.605,0.474,0,False
2313807,Uruburetama,CE,Nordeste,226.0,0.991,0.821,0.814,0.156,0.639,0.459,0,False
2200301,Alto Longá,PI,Nordeste,86.0,0.977,0.821,0.802,0.421,0.585,0.413,0,False
2206951,Novo Santo Antônio,PI,Nordeste,57.0,0.982,0.821,0.807,0.389,0.528,0.398,0,False
3154200,Resende Costa,MG,Sudeste,88.0,0.955,0.821,0.784,0.37,0.685,0.274,1,False
3201803,Divino de São Lourenço,ES,Sudeste,59.0,0.949,0.821,0.78,0.345,0.632,0.301,1,False
3110608,Cambuí,MG,Sudeste,278.0,0.906,0.821,0.745,0.341,0.751,0.215,1,False
3165107,São Tomás de Aquino,MG,Sudeste,87.0,0.966,0.821,0.793,0.343,0.7,0.214,1,False
4108908,Guairaçá,PR,Sul,101.0,0.832,0.821,0.683,0.277,0.693,0.272,1,False
3202454,Ibatiba,ES,Sudeste,368.0,0.929,0.822,0.764,0.359,0.647,0.281,1,False
5205901,Corumbaíba,GO,Centro-Oeste,118.0,0.856,0.822,0.703,0.276,0.698,0.262,1,False
4115457,Marquinho,PR,Sul,77.0,0.948,0.822,0.779,0.336,0.614,0.354,1,False
3164472,São Sebastião do Anta,MG,Sudeste,81.0,0.901,0.822,0.741,0.428,0.607,0.341,1,False
3201902,Domingos Martins,ES,Sudeste,419.0,0.912,0.822,0.749,0.327,0.669,0.261,1,False
2313757,Umirim,CE,Nordeste,209.0,0.995,0.822,0.818,0.166,0.587,0.496,0,False
3142403,Moema,MG,Sudeste,99.0,0.909,0.822,0.747,0.31,0.721,0.209,1,False
4121752,Reserva do Iguaçu,PR,Sul,106.0,0.849,0.822,0.698,0.383,0.648,0.318,1,False
2609006,Macaparana,PE,Nordeste,219.0,0.977,0.822,0.804,0.364,0.609,0.427,0,False
4208401,Itapiranga,SC,Sul,262.0,0.882,0.823,0.725,0.419,0.775,0.139,1,False
3168903,Tiros,MG,Sudeste,65.0,0.954,0.823,0.785,0.284,0.683,0.276,1,False
3169703,Turmalina,MG,Sudeste,197.0,0.944,0.823,0.777,0.348,0.682,0.312,1,False
3113206,Carandaí,MG,Sudeste,238.0,0.878,0.823,0.723,0.382,0.697,0.316,1,False
4126306,Sengés,PR,Sul,246.0,0.919,0.823,0.756,0.369,0.663,0.376,1,False
5101852,Bom Jesus do Araguaia,MT,Centro-Oeste,125.0,0.904,0.823,0.744,0.462,0.661,0.323,1,False
2308401,Missão Velha,CE,Nordeste,402.0,0.985,0.823,0.811,0.145,0.622,0.375,0,False
2205904,Manoel Emídio,PI,Nordeste,72.0,0.944,0.824,0.778,0.406,0.573,0.441,0,False
4216701,São José do Cedro,SC,Sul,177.0,0.898,0.824,0.74,0.463,0.731,0.197,1,False
3544251,Rosana,SP,Sudeste,171.0,0.93,0.824,0.766,0.376,0.764,0.31,1,False
3137205,Lagoa da Prata,MG,Sudeste,526.0,0.962,0.824,0.793,0.35,0.732,0.216,1,False
3137502,Lagoa Formosa,MG,Sudeste,205.0,0.971,0.824,0.8,0.317,0.703,0.261,1,False
3143807,Munhoz,MG,Sudeste,95.0,0.958,0.824,0.789,0.371,0.647,0.304,1,False
3118700,Coqueiral,MG,Sudeste,84.0,0.881,0.824,0.726,0.376,0.694,0.204,1,False
3162922,São Joaquim de Bicas,MG,Sudeste,490.0,0.871,0.824,0.718,0.468,0.662,0.375,1,False
5206701,Damianópolis,GO,Centro-Oeste,57.0,1.0,0.825,0.825,0.313,0.654,0.379,0,False
2208304,Piracuruca,PI,Nordeste,398.0,0.99,0.825,0.817,0.482,0.596,0.483,0,False
1301951,Itamarati,AM,Norte,126.0,0.952,0.825,0.786,0.576,0.477,0.701,0,False
3112307,Capelinha,MG,Sudeste,495.0,0.97,0.825,0.8,0.411,0.653,0.337,1,False
3145851,Oratórios,MG,Sudeste,52.0,0.769,0.825,0.635,0.389,0.637,0.293,1,True
4120606,Prudentópolis,PR,Sul,526.0,0.924,0.825,0.762,0.388,0.676,0.301,1,False
2300754,Amontada,CE,Nordeste,691.0,0.968,0.825,0.799,0.172,0.606,0.6,0,False
3165537,Sarzedo,MG,Sudeste,525.0,0.905,0.825,0.747,0.374,0.734,0.324,1,False
3138351,Leme do Prado,MG,Sudeste,64.0,0.984,0.825,0.812,0.283,0.67,0.267,1,False
2303204,Caririaçu,CE,Nordeste,344.0,0.983,0.825,0.811,0.166,0.578,0.484,0,False
5208608,Goianésia,GO,Centro-Oeste,933.0,0.952,0.825,0.786,0.341,0.727,0.287,1,False
3204609,Santa Teresa,ES,Sudeste,254.0,0.925,0.826,0.764,0.301,0.714,0.191,1,False
2509503,Montadas,PB,Nordeste,71.0,0.972,0.826,0.803,0.511,0.59,0.491,0,False
2202604,Castelo do Piauí,PI,Nordeste,169.0,0.988,0.826,0.817,0.469,0.587,0.43,0,False
4107207,Dois Vizinhos,PR,Sul,618.0,0.858,0.826,0.709,0.317,0.767,0.199,1,False
4107504,Engenheiro Beltrão,PR,Sul,132.0,0.917,0.826,0.758,0.277,0.73,0.247,1,False
2615904,Tuparetama,PE,Nordeste,100.0,0.98,0.827,0.81,0.292,0.634,0.329,0,False
4110508,Ipiranga,PR,Sul,205.0,0.956,0.827,0.79,0.358,0.652,0.254,1,False
2303501,Cascavel,CE,Nordeste,977.0,0.98,0.827,0.81,0.171,0.646,0.503,0,False
4111407,Ivaí,PR,Sul,186.0,0.93,0.827,0.769,0.406,0.651,0.315,1,False
2604155,Casinhas,PE,Nordeste,77.0,0.974,0.827,0.805,0.355,0.567,0.543,0,False
3130408,Ijaci,MG,Sudeste,63.0,0.825,0.827,0.683,0.369,0.714,0.23,1,False
3134301,Itumirim,MG,Sudeste,54.0,0.963,0.827,0.796,0.358,0.726,0.254,1,False
4126355,Serranópolis do Iguaçu,PR,Sul,60.0,0.867,0.827,0.717,0.233,0.762,0.174,1,False
2616183,Vertente do Lério,PE,Nordeste,84.0,0.964,0.827,0.798,0.327,0.563,0.495,0,False
3535903,Paranapuã,SP,Sudeste,60.0,0.967,0.828,0.8,0.352,0.732,0.179,1,False
4123808,Santa Izabel do Oeste,PR,Sul,130.0,0.892,0.828,0.738,0.344,0.696,0.265,1,False
3161700,São Gonçalo do Abaeté,MG,Sudeste,61.0,0.951,0.828,0.787,0.32,0.67,0.266,1,False
3108503,Botumirim,MG,Sudeste,65.0,0.892,0.828,0.738,0.33,0.602,0.44,0,False
3136900,Juruaia,MG,Sudeste,133.0,0.917,0.828,0.759,0.325,0.723,0.22,1,False
5209952,Indiara,GO,Centro-Oeste,189.0,0.984,0.828,0.815,0.302,0.701,0.282,1,False
3109105,Bueno Brandão,MG,Sudeste,101.0,0.921,0.828,0.762,0.348,0.658,0.263,1,False
3201407,Castelo,ES,Sudeste,328.0,0.924,0.828,0.765,0.318,0.726,0.199,1,False
2302701,Campos Sales,CE,Nordeste,206.0,0.99,0.828,0.82,0.139,0.63,0.422,0,False
2607752,Itapissuma,PE,Nordeste,281.0,0.975,0.828,0.808,0.432,0.633,0.499,0,False
4217303,Saudades,SC,Sul,150.0,0.933,0.829,0.773,0.418,0.755,0.126,1,False
3147907,Passos,MG,Sudeste,1173.0,0.922,0.829,0.764,0.387,0.756,0.213,1,False
3515400,Fartura,SP,Sudeste,170.0,0.929,0.829,0.771,0.396,0.732,0.175,1,False
4121604,Renascença,PR,Sul,95.0,0.863,0.829,0.716,0.268,0.733,0.25,1,False
5103452,Denise,MT,Centro-Oeste,87.0,0.943,0.829,0.782,0.385,0.683,0.252,1,False
3136207,João Monlevade,MG,Sudeste,707.0,0.922,0.83,0.765,0.369,0.758,0.203,1,False
3146404,Paineiras,MG,Sudeste,51.0,0.922,0.83,0.765,0.373,0.669,0.256,1,False
5008305,Três Lagoas,MS,Centro-Oeste,1640.0,0.996,0.83,0.827,0.502,0.744,0.218,1,False
3204351,Rio Bananal,ES,Sudeste,266.0,0.906,0.83,0.752,0.298,0.681,0.252,1,False
3116605,Cláudio,MG,Sudeste,314.0,0.936,0.83,0.777,0.375,0.709,0.176,1,False
3521903,Itajobi,SP,Sudeste,153.0,0.961,0.83,0.797,0.379,0.73,0.215,1,False
4211801,Ouro,SC,Sul,76.0,0.776,0.831,0.645,0.412,0.774,0.21,1,True
4126603,Siqueira Campos,PR,Sul,281.0,0.947,0.831,0.786,0.331,0.704,0.215,1,False
4116059,Missal,PR,Sul,145.0,0.938,0.831,0.779,0.262,0.711,0.21,1,False
3105905,Barroso,MG,Sudeste,167.0,0.922,0.831,0.766,0.369,0.734,0.204,1,False
3116704,Coimbra,MG,Sudeste,80.0,0.962,0.831,0.8,0.35,0.669,0.251,1,False
4126207,Sapopema,PR,Sul,96.0,0.927,0.831,0.771,0.346,0.655,0.33,0,False
5219738,Santo Antônio de Goiás,GO,Centro-Oeste,114.0,0.886,0.832,0.737,0.341,0.723,0.353,1,False
3143104,Monte Carmelo,MG,Sudeste,454.0,0.93,0.832,0.773,0.352,0.728,0.22,1,False
2507101,Itapororoca,PB,Nordeste,159.0,0.899,0.832,0.748,0.499,0.564,0.493,0,False
5210208,Iporá,GO,Centro-Oeste,389.0,0.936,0.832,0.779,0.273,0.743,0.201,1,False
5219407,Santa Rita do Araguaia,GO,Centro-Oeste,80.0,0.975,0.833,0.812,0.281,0.714,0.265,1,False
5207253,Doverlândia,GO,Centro-Oeste,76.0,0.947,0.833,0.789,0.293,0.668,0.305,1,False
3170578,Vargem Alegre,MG,Sudeste,64.0,0.938,0.833,0.781,0.433,0.631,0.357,1,False
3306156,Varre-Sai,RJ,Sudeste,74.0,0.811,0.833,0.676,0.517,0.659,0.28,0,False
3131802,Itabirinha,MG,Sudeste,108.0,0.944,0.833,0.787,0.362,0.653,0.355,0,False
3159704,Santa Rosa da Serra,MG,Sudeste,57.0,0.842,0.833,0.702,0.317,0.705,0.337,1,False
3504800,Bálsamo,SP,Sudeste,84.0,0.857,0.833,0.714,0.365,0.756,0.166,1,False
1100296,Santa Luzia D'Oeste,RO,Norte,85.0,0.918,0.833,0.765,0.309,0.67,0.364,1,False
3132503,Itamarandiba,MG,Sudeste,363.0,0.942,0.833,0.785,0.424,0.646,0.401,0,False
5211305,Itarumã,GO,Centro-Oeste,74.0,0.973,0.833,0.811,0.237,0.693,0.304,1,False
3112901,Caputira,MG,Sudeste,83.0,0.94,0.833,0.783,0.429,0.615,0.412,0,False
3169356,Três Marias,MG,Sudeste,316.0,0.896,0.834,0.747,0.344,0.752,0.253,1,False
3149804,Perdizes,MG,Sudeste,260.0,0.881,0.834,0.735,0.327,0.723,0.234,1,False
2605152,Dormentes,PE,Nordeste,172.0,0.983,0.834,0.82,0.356,0.589,0.44,0,False
4123907,Santa Mariana,PR,Sul,113.0,0.858,0.835,0.717,0.288,0.7,0.246,1,False
4119103,Piên,PR,Sul,205.0,0.917,0.835,0.766,0.374,0.694,0.248,1,False
4103800,Cambira,PR,Sul,103.0,0.883,0.835,0.738,0.282,0.725,0.185,1,False
3118304,Conselheiro Lafaiete,MG,Sudeste,1360.0,0.901,0.835,0.753,0.404,0.761,0.255,1,False
4206405,Guaraciaba,SC,Sul,96.0,0.885,0.835,0.74,0.4,0.751,0.221,1,False
3148509,Pavão,MG,Sudeste,82.0,0.963,0.835,0.805,0.336,0.627,0.414,0,False
2605400,Feira Nova,PE,Nordeste,224.0,0.978,0.836,0.817,0.38,0.6,0.412,0,False
2606903,Iguaraci,PE,Nordeste,77.0,0.948,0.836,0.792,0.283,0.598,0.433,0,False
3203908,Nova Venécia,ES,Sudeste,538.0,0.939,0.836,0.784,0.339,0.712,0.264,1,False
2110906,São Francisco do Maranhão,MA,Nordeste,145.0,0.924,0.836,0.772,0.393,0.528,0.53,0,False
2511103,Pedra Lavrada,PB,Nordeste,68.0,0.985,0.836,0.824,0.479,0.574,0.455,0,False
4213104,Piratuba,SC,Sul,84.0,0.798,0.836,0.667,0.385,0.758,0.151,1,True
4127809,Tomazina,PR,Sul,74.0,0.905,0.836,0.757,0.287,0.699,0.274,1,False
3517307,Guaimbê,SP,Sudeste,54.0,0.907,0.837,0.759,0.348,0.728,0.239,1,False
5103957,Glória D'Oeste,MT,Centro-Oeste,51.0,0.961,0.837,0.804,0.34,0.71,0.229,1,False
3200359,Alto Rio Novo,ES,Sudeste,95.0,0.968,0.837,0.811,0.287,0.664,0.286,0,False
4113429,Lidianópolis,PR,Sul,54.0,0.796,0.837,0.667,0.274,0.68,0.237,1,True
3117900,Congonhal,MG,Sudeste,128.0,0.914,0.838,0.766,0.294,0.712,0.24,1,False
4219200,Vidal Ramos,SC,Sul,80.0,0.85,0.838,0.712,0.443,0.7,0.199,1,False
3105608,Barbacena,MG,Sudeste,957.0,0.899,0.838,0.753,0.38,0.769,0.239,1,False
3108008,Bom Sucesso,MG,Sudeste,137.0,0.905,0.839,0.759,0.362,0.692,0.284,1,False
3140530,Martins Soares,MG,Sudeste,102.0,0.912,0.839,0.765,0.385,0.635,0.28,1,False
3133006,Itamonte,MG,Sudeste,134.0,0.881,0.839,0.739,0.375,0.705,0.231,1,False
5213004,Maurilândia,GO,Centro-Oeste,121.0,0.975,0.839,0.818,0.294,0.677,0.376,1,False
3158201,Santa Maria do Suaçuí,MG,Sudeste,132.0,0.894,0.839,0.75,0.368,0.64,0.46,0,False
3537404,Pereira Barreto,SP,Sudeste,222.0,0.923,0.839,0.775,0.394,0.766,0.223,1,False
